tweet_id,clean_text,intent
1296681,"When I'm on Wi-Fi apps &amp; data struggle. Websites hang, Instagram won't load. Stuff like that. Disabling WiFi then loads immediately cellular",connectivity
2466122,Sign in form just keeps prompting for my password over &amp; over again after entering the dual-form authentication code. Not a cookie issue,apple_id_icloud
2397029,Hey - I haven’t updated to ios11 but my camera and safari have disappeared off my iphone!!! #help,device_hardware
1520481,my iphone 8 isn’t charging properly and when it does charge it goes down super quick and music isn’t even opening,battery_charging
793950,Also ever since I updated to iOS 11 the top right corner of my 5s is occasionally unresponsive,ios_update
552112,Since the recent iPhone update the typos for voice text and regular text are terrible. Way worse than ever before.,device_hardware
1197544,"please, fix ios11, this shit is killing my battery life AAAAA apple sua fudidaaaaa",battery_charging
798884,"Apple charger, iPhone 7",battery_charging
463107,My iPhone X is already broken after like three weeks. It just turned off and never turned back on. KAY COOL Glad I'm insured.,device_hardware
1345664,Oh and playing audio like podcasts to AirPods isn’t awake enough. Once something was way too loud and my volume buttons didn’t work! ☠️,apple_music_media
2955422,I don’t understand why my new phone refuses to download apps. Thanks for another piece of shit,app_store_itunes
862770,version upgrade to 11.0.2 my phone is slowest ever iPhone 7s 😡😡 #fail,performance
2849166,Ok I AM TIRED OF MY PHONE RANDOMLY RESTARTING AND BEING SO SLOW. FIX THIS PROBLEM. AND NO I AM NOT PAYING MORE MONEY FOR A NEW PHONE😤🤬,performance
2238141,I can’t even listen to music because the app closes immediately .,apple_music_media
1449223,"unable to send videos to non-iPhone users, huge problem. Please fix this asap! Have called support, no help.",device_hardware
2899051,"Its not, its running 11.1.1- I didn't want to do the next version because I couldn't bear the idea of it running any laggier than it already is!",performance
2302711,How do you recover an Apple ID if you can't remember the email address?,apple_id_icloud
1969221,good lord my iPhone6 is slow since iOS 11. #wtf,performance
1245980,iOS 11 is worst so far.. thank you fix your bugs,ios_update
2041126,why is this happening even though I'm connected to wifi??,connectivity
2144732,"My iPhone 6 has the touch disease since the new #iPhoneX came out😩😤😿😿 Now I know what it feels like to have an #Android ... This sucks, -- can you please help me?",screen_display_keyboard
2195187,"In order to charge my phone, I have to use a particular side of the charger. Thanks 🙄",battery_charging
2507417,I hate having an iPhone. It dies so quickly now. you’re slowly losing a customer. Fix this.,performance
519254,..... after it resets. Then the phone acts normal for a while then locking the phone to unlock again it resets or restarts not sure what it’s actually doing. But the black screen with the loading circle is what’s popping up after the unlocking of the phone.,screen_display_keyboard
963349,could you please sort out the music app crashing every hour? So annoying now 😡😩,apple_music_media
1549974,my Apple Music isn’t working idk what’s wrong i pay for I️t every month,apple_music_media
2050024,"........ you already know, fix my battery life. Don’t appreciate going to sleep with 92% and waking up with 28%. That’s android stuff",battery_charging
1363255,Anyone else having issues with text and voicemail features on iPhone after latest updates from ? Weird stuff happening now.,device_hardware
390056,"I'm using the iPhone 7 now, account recovery been useless, I've been on it for 2 months",device_hardware
1333689,If I change my number on my iPhone does it work right away? Or does it take a little time to go through?,device_hardware
2617056,"The normal music app, kiss kube or Youtube.. it’s almost as if there’s a bug pausing my song/video when a push notification comes through 🤷🏼‍♀️",apple_music_media
1813622,after updating to #iOS11 my phones battery is draining alot 😨 #IwantBackiOS10,battery_charging
639368,Can I revert back to the old UI before this latest iOS update ? The new look is awful,ios_update
42656,Hey Apple! Having issues with my ID and already changed my password. Trying to update my computer but says ID is disabled?,apple_id_icloud
1881575,I have to charge my iPhone 7 3x a day after this iOS 11 update 🙄uh any fixes yet,ios_update
639711,"Wasted an hour in store and an hour on the phone to be told ""nothing we can do its out of warranty"" except it's a ""brand new phone"" given to me in July as a replacement for the faulty product you sold me the first time !!",orders_products_warranty
906390,please my iphone can't activate i tried more than 100 times what could wrong it started after resorting to put a new account,device_hardware
2042590,iOS 11 makes me want to switch to samsung. And I’ve been a loyal Apple customer for years. These bugs are just absurd.,ios_update
2280302,why the hell did this ios update make my phone so slow,performance
1589399,"Holy shit , if you don’t fix this keyboard bug immediately ! |?| swear I’m getting a Google Pixel",screen_display_keyboard
656345,what that shit!!! 11.1.1 update or 11 almost is lagging in Apple logo when you play it i format it once and i will should format it again you cant play with us like that !! And most people will tired from this stupid dumb updates💔💔answer mee,performance
1905222,"I have iPhone 6s+ ,after 11.0.3 battery drains and earphone give disturbances..standard inversely proportional with cost ??",battery_charging
905830,I was given a replacement guarantee for 10 days so why should I go to Apple Service centre for this?,orders_products_warranty
2128247,Hey my rear camera is “shaking” after iOS 11.1 update. Help me out,ios_update
1151831,"When I open a app, doesn’t matter which one. The screen will stay white and I can’t do anything with my phone for a while.",screen_display_keyboard
1693418,I forget my icloud password. How to reset??,apple_id_icloud
1012964,"It is already 4 time it freezes. Nor do I put the problems of the applications that it is with the applications, but the same IOS.",performance
2465711,my phone died at like 11am and i've not charged it all day and it just turned the fuck on wyd,billing_payment_purchase
1773709,"Your IOS update has completely ruined my phone. No battery charge, WIFI not connecting propoerly, can't save photos instantly with a screenshot and don't even get me started that I can't type ""i"". So glad i paid so much for my phone! #joke",battery_charging
448375,"Every time I log into on my Mac, I have to go through 2-step verification, and am asked if I want to ""trust this device"" as if I've never logged into iCloud on this device before. What gives?",apple_id_icloud
2540091,still no fix for the WiFi dropping on iOS 11.1 🤬🤬🤬🤬,ios_update
2955457,I ordered a new pair of earphones a good week ago and still haven’t received them? Please help,orders_products_warranty
1907285,The new iPhone update is complete bullshit. My phone barley works now. Thanks,device_hardware
508267,How can I check the health of my iPhone 7's battery?,battery_charging
2014038,Hey fix the the new iOS update since We can’t use the letter “i” in capitalized form like wtf shows up like this I️ 😭😭,ios_update
811796,"What have you done to my iPhone?Updated to iOS 11 and battery life is now TERRIBLE.W/in &lt; 3 hours, went from 100% to 18%. #iOS11",battery_charging
751738,I watch a lot of on my phone but tell me why you must cover the middle of the screen when using volume????,screen_display_keyboard
